Stock A,Stock B,t-score,p-value,1% CV,5% CV,10% CV,Hurst Exponent,Half-life,Times Crossing the Mean,Dummy Same Label,Dummy Same Sector
ABC,MAA,-3.4777461510244625,0.034419793034263506,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2383343526468784,116.00990730253706,28,0,0
ABC,MHK,-3.5151602309904915,0.031074923996082762,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2349431027896041,945.7872092463073,36,0,0
ABC,MDLZ,-3.443921525492666,0.03770104576915493,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22636445492928325,1095.7009589274978,24,0,0
ABC,MPWR,-3.3370699699546518,0.04983662737083625,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25588311888726833,571.2709684210953,19,0,0
ABC,MNST,-3.459689843826832,0.03614003581117782,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2297378664549897,391.94865161014366,22,0,0
ABC,MS,-3.5468340389454607,0.028463407579885188,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.244780645241482,868.4485038383624,43,0,0
ABC,MOS,-3.4039252033879333,0.04191636730094351,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21390209563540885,17862.600670770527,53,0,0
ABC,NDAQ,-3.3510797685847837,0.04808196057095082,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23273141906601905,91.98731134709601,15,0,0
ABC,NEM,-3.417401497132252,0.040454132365893486,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2351137061336085,3208.840747460777,33,0,0
ABC,NWSA,-3.887357790639408,0.010325026151740038,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2321655152157461,34336.46111699315,45,0,0
ABC,NWS,-3.9534511202219713,0.008357482095739128,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23086021024119086,37979.89409688154,43,0,0
ABC,NEE,-3.3651139098915337,0.046375685718883466,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23535077158096274,899.7782651980893,36,0,0
ABC,NLSN,-3.4329705843563363,0.03881818543449689,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22530924020542514,-2429.58779965442,19,0,0
ABC,NKE,-3.374876287753417,0.045218578551573636,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.230072732127697,229.78114022508086,18,0,0
ABC,NI,-3.4246173415514263,0.03968888069636388,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2405826163892201,3252.2676011057124,38,0,0
ABC,NTRS,-3.5622270304475405,0.02726355513629141,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2347192319174957,66.236707327206,45,0,0
ABC,NOC,-3.5636684803593663,0.027153450505226055,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22856311125924986,-1353.8216533664515,15,0,0
ABC,NCLH,-3.566912193035437,0.026907074603186868,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2321932893402993,536.9907262982398,48,0,0
ABC,NRG,-3.3870275105791117,0.04381188479804336,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.251128106973455,1385.863426563648,20,0,0
ABC,NUE,-3.859905041599013,0.011257247455647205,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2125990665931561,512.3821547492356,56,0,0
ABC,NVR,-3.4581248329703107,0.036292491528036236,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2406920734323783,-1070.4517540023176,13,0,0
ABC,NXPI,-3.614621049183224,0.023499175455742947,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23758741585558066,141.2820485537359,33,0,0
ABC,ORLY,-3.469780454735681,0.03516996691920319,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2472973138158665,-1322.810370767451,23,0,0
ABC,OXY,-3.472643939654306,0.03489872205201472,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23879592231847385,469.55215422581114,41,0,0
ABC,OMC,-3.47748956308801,0.03444374474581448,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21471639946267007,135.9451962721537,30,0,0
ABC,PKG,-3.605851735233359,0.02409605988173483,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22505929820087012,115.7060484348817,30,0,0
ABC,PH,-3.4946437187899075,0.03287317381915336,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2650053645782673,-4606.763128324297,21,0,0
ABC,PYPL,-3.3609223473617678,0.04687996740490426,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2363065421523732,317.9767095247438,29,0,0
ABC,PENN,-3.676913704417128,0.019615624379512503,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2402704055375695,3270.862701141123,39,0,0
ABC,PNR,-3.8209318964471253,0.012709316358745866,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22882631548742305,3076.332537560954,41,0,0
ABC,PBCT,-3.4635569107895403,0.03576563867082981,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2350707963042909,11551.729934342542,34,0,0
ABC,PKI,-3.3629617838051313,0.04663404163654625,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23326717598427965,153.36482655670548,15,0,1
ABC,PFE,-3.337358939839688,0.04979990991923367,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2407555806077549,2043.1634831144645,34,0,1
ABC,PM,-3.4612562949372507,0.03598798075523572,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22401138604511409,54.966193351568386,27,0,0
ABC,PSX,-3.4456829122050903,0.037523908484268835,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2561298586281165,75.6960200012116,28,0,0
ABC,PNW,-3.427251770287884,0.03941253340825227,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24834028294335106,81.25077296106748,27,0,0
ABC,PXD,-3.48601808109212,0.03365514616016775,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22918180553596576,629.0060610213238,31,0,0
ABC,PNC,-3.5802886182629585,0.025911233767551167,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2550868831160516,2968.647516103053,15,0,0
ABC,PPG,-3.51635961158198,0.030972440737949056,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22369087086112868,213.28592866610816,54,0,0
ABC,PPL,-3.5161255514347656,0.030992417809550223,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2425049543293533,8928.20547980692,25,0,0
ABC,PFG,-3.403323399533288,0.04198268109225088,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2423169513096202,597.200630343959,43,0,0
ABC,PG,-3.555139615114669,0.027810509596057117,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23607197379807535,93.2393144667098,28,0,0
ABC,PGR,-3.361135209828657,0.04685424931697315,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22704673569378556,465.4752822349692,21,0,0
ABC,PRU,-3.425867372232998,0.03955755282550272,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2364135539363533,56.82756889352478,55,0,0
ABC,PEG,-3.3788169739176834,0.044758333249259735,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2355607010666015,721.6380646912207,54,0,0
ABC,PSA,-3.6085702696943134,0.023909638183836488,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22300364910160125,1947.4514546844234,64,0,0
ABC,PHM,-3.4060885835180565,0.04167870205601965,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2370433642605643,1717.2182106005866,46,0,0
ABC,PVH,-3.5156103475430447,0.031036429187917595,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2628740694782468,579.4523363358087,16,0,0
ABC,QRVO,-3.8887345485053406,0.010280144792099622,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2407571940467304,75.46036909466042,46,0,0
QCOM,ABC,-3.672397186707789,0.01987709993514004,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26583831855814977,300.8594486849702,26,0,0
ABC,DGX,-3.689568476185453,0.01889890564006521,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22281818340340345,100.97064107721368,35,0,1
ABC,RL,-3.373870158109089,0.045336714690484656,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27192869477446785,253.34396935116482,15,0,0
ABC,RJF,-3.459928888394176,0.03611679685057473,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2418522650489568,497.4029174195349,39,0,0
ABC,RTX,-3.462256502635896,0.03589117328442228,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21346432223824333,101.82581218322201,47,0,0
ABC,O,-3.695950868854558,0.018546182182896068,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2354406565463801,589.8037977928251,40,0,0
ABC,REG,-3.8029836244032738,0.013432215512321238,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2244168403821877,423.3746764361847,34,0,0
ABC,REGN,-3.425189739957359,0.03962869942637296,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2412825822534744,1138.616903152153,31,0,1
ABC,RF,-3.674442490801022,0.01975831696902425,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2324461501183805,6771.958434397859,44,0,0
ABC,RMD,-3.37923558640426,0.04470967144865362,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23329427722954785,181.60875912880056,13,0,1
ABC,RHI,-3.3732627849608314,0.04540815408073687,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25621221278509,511.6595813449594,19,0,0
ABC,ROK,-3.4727367498022366,0.03488996022375744,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2478658607439821,-52200.5480822235,17,0,0
ABC,ROL,-3.37166037129799,0.04559707848186986,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23725502798269266,2270.522055766537,32,0,0
ABC,ROST,-3.343114213917705,0.049073251795261216,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2332730546764416,124.89109000817136,29,0,0
ABC,RCL,-3.4749407596797512,0.034682434147885764,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22254623058228104,596.8659768211139,33,0,0
ABC,SPGI,-3.360706613889833,0.046906044279940086,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24396133281966165,-548.0494307323231,15,0,0
ABC,SLB,-3.417859832896748,0.040405160720635686,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2252272851995551,-2967.3219119279024,17,0,0
ABC,STX,-3.540099003373399,0.02900243116059321,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21220362753203312,702.2191429790324,39,0,0
ABC,SEE,-3.4183639355113957,0.040351356314342016,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23429319907637544,2425.7144335335674,33,0,0
ABC,SRE,-3.4097450991424862,0.04127956080922129,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22881915669556166,555.9500339420658,31,0,0
ABC,SBNY,-3.4817937089036883,0.03404382541310375,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22117386080434026,403.5082863748974,33,0,0
ABC,SWKS,-3.6556501337480753,0.020873316231216087,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2458384547728352,63.787475460756475,36,0,0
ABC,SNA,-3.4569392745816803,0.0364083433256495,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23125988077921994,1025.5829617447198,42,0,0
ABC,SEDG,-3.451887482114026,0.0369054987468216,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2673430335855571,620.2880945742455,30,0,0
ABC,SO,-3.833458785309832,0.012225426748324384,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2411488577325333,997.5629911539153,36,0,0
ABC,LUV,-3.8563707859530116,0.011382553195283644,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.209494755751936,493.69997864280936,50,0,0
ABC,SWK,-3.52249715345729,0.030452499316703963,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2397958176263658,1304.2024614830584,25,0,0
ABC,SBUX,-3.442152102011395,0.03787969846252941,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22539791652630195,366.21034987542936,40,0,0
ABC,STT,-3.6692113724661626,0.02006335813701309,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2277971833051537,102.67288082276201,22,0,0
ABC,STE,-3.354125091805688,0.04770737172215781,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23941620786823636,-415.13502428919156,25,0,1
ABC,SYF,-3.434592971910195,0.03865094850088782,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2337049458082289,2588.399408645781,46,0,0
ABC,SYY,-3.337740216342594,0.04975149775802781,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2239618250590716,367.24056919011076,48,0,0
ABC,TPR,-4.2905547416499665,0.0026486038050299475,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21317507130698493,6067.976683061164,53,0,0
ABC,TGT,-3.3749201307395214,0.04521343647618049,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2420936765967053,218.66606682422818,28,0,0
ABC,TER,-3.438039850565988,0.038297647785919965,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2465233983769392,783.9158297625798,35,0,0
ABC,TSLA,-3.8251461695026316,0.012544663696517891,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19713476769223745,255.79042387466956,40,0,0
ABC,TXN,-3.3779113010257187,0.04486376407609643,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22228949674579368,130.58497428089305,25,0,0
ABC,TXT,-3.5831617766271853,0.025701517822115008,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23237251143451615,547.3170794649377,32,0,0
ABC,TJX,-3.3770744061492923,0.04496137149944246,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2332040435610097,949.6030418399763,36,0,0
ABC,TSCO,-3.4479445245250613,0.037297491667889406,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2487801099614557,158.42215729351776,20,0,0
ABC,TRMB,-3.3471863010209213,0.04856440763086047,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2337720624532604,1073.5060779704074,50,0,0
ABC,TFC,-3.4553956573581472,0.03655965116040207,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2279594616657393,913.6733963376668,38,0,0
ABC,TWTR,-3.3593459008340543,0.04707079763802662,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.235784754611807,1059.9699011342054,34,0,0
ABC,TYL,-3.429241846843589,0.03920484826127229,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2383949669040309,-1613.8873200212436,19,0,0
ABC,TSN,-3.3823008253597515,0.044354688078465834,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2327576034030281,216.9231545677097,38,0,0
ABC,UDR,-3.414423930277058,0.04077348568256126,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23267171187950486,1450.9375284711884,24,0,0
ABC,ULTA,-3.4505288250106947,0.037040177537263214,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26044969297892845,-945.1548899405952,15,0,0
ABC,USB,-3.456624236131258,0.036439180975018366,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22257269952698347,892.5323133701805,44,0,0
ABC,UAA,-3.6033587128283266,0.024268118605536317,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2254452848669468,-8021.403515030777,20,0,0
ABC,UA,-3.554418015048895,0.027866720961136036,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22313849005116027,-6047.779376494798,34,0,0
ABC,UAL,-3.3433600398380623,0.04904240950994543,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20036080069586945,81.93690163110472,25,0,0
ABC,URI,-3.7549132922411688,0.015550535143327259,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2542850910756685,687.8169828149389,24,0,0
ABC,UHS,-3.4067456000360954,0.04160674637605378,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20472847625610568,371.0143549823776,32,0,1
ABC,VLO,-3.5295764747855682,0.02986202943457109,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2534821526391132,172.14531877956043,27,0,0
ABC,VTR,-3.767810046377806,0.014955127326021472,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2266431597534955,558.9436826800409,18,0,0
ABC,VZ,-3.4225780603015643,0.03990391072918967,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2355826371347119,818.1745076258152,36,0,0
ABC,VFC,-3.379218288858482,0.0447116813395016,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2486172965356675,276.1191013503008,26,0,0
ABC,VIAC,-3.3617736454594684,0.04677718337061438,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2437479856767653,880.8146409021605,25,0,0
ABC,VTRS,-3.531268042426469,0.029722394130865856,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21295785606566647,-1519.573973925575,45,0,1
ABC,V,-3.352003147255646,0.047968125121205116,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22426093690218132,-374.3495992585769,15,0,0
ABC,VNO,-3.4194828860586752,0.04023214147304173,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21018564212703933,341.32016971462576,23,0,0
ABC,VMC,-3.3970432041677467,0.042679942355901335,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2291985105985231,383.1543333038507,54,0,0
ABC,WAB,-3.562763526343549,0.027222530445545668,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23574760442548195,46.70338783919172,43,0,0
ABC,WMT,-3.351320200372953,0.04805229834491581,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2508084160107796,112.12214761528729,31,0,0
ABC,WBA,-3.3752428461543946,0.045175602083427725,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2510073852083024,585.9210572338452,17,0,0
ABC,WEC,-3.4213204176916086,0.04003700725511363,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2381940683298458,276.851964617532,32,0,0
ABC,WFC,-3.9663633548940864,0.008014984969903282,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2256396112995719,1388.3524666819605,45,0,0
ABC,WELL,-3.6627123588000954,0.0204480391255651,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23389280347121336,322.4762057755933,38,0,0
ABC,WDC,-3.5115125551276054,0.03138838147826417,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25212962278508744,228.47487688202227,26,0,0
ABC,WRK,-3.7051931555257576,0.01804560601056324,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2191112059522744,1926.4696941177745,40,0,0
ABC,WY,-3.6763404885466153,0.019648642709475705,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23020218308656498,-135282.29638962896,49,0,0
ABC,WHR,-3.39538057944437,0.042866142854111285,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21189746868582185,483.22697707369485,17,0,0
ABC,WYNN,-3.6126951618031415,0.02362915500452932,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2177967608918219,453.90932083110766,14,0,0
ABC,XEL,-3.4008636980561864,0.0422546302317471,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2408780168170544,691.5125814241756,36,0,0
ABC,XLNX,-3.4100104177437465,0.041250723566150976,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2328943753063487,187.1089863249263,21,0,0
ABC,XYL,-3.355581481731173,0.047529082799368495,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2516816281340707,220.6981045790067,31,0,0
ABC,YUM,-3.3376526838339786,0.04976260867435827,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23204539316496084,133.18209160586792,17,0,0
ABC,ZBH,-3.5313156169887905,0.029718475020523844,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22016736406540124,373.6890510961769,43,0,1
ABC,ZION,-3.535529837659144,0.029373059962888377,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2202088506298575,784.4108487778357,43,0,0
ADSK,AME,-3.3586215801830135,0.047158692386837016,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1995806665198208,-720.8193249939352,15,0,0
BAX,AME,-4.508942360397576,0.0011838759229850539,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2237503654642638,83.8463916005364,54,0,0
CTLT,AME,-3.77112208652484,0.01480550025634479,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.224410903236478,-1402.5426351209528,17,0,0
CVX,AME,-3.366022085167109,0.04626701820274829,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25823847396540783,761.9127367358296,27,0,0
HLT,AME,-4.218549722330893,0.003418605613588478,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.17583001465246548,43.87452993935352,57,0,0
AME,HON,-3.4061615652935746,0.041670704053182725,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21812329310174933,-1448.6934771977578,37,0,1
ICE,AME,-3.6572035631169837,0.020779117034652312,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23391589766717544,46.36980184033376,29,0,0
KLAC,AME,-3.572210026354378,0.026508803117226785,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2150118570655156,443.99714672783,44,0,0
AME,MMC,-3.429741742989998,0.03915282331755991,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22225984942924132,260.31881097054514,23,0,0
MCO,AME,-3.355691720797022,0.047515609948887316,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23016543593472136,-831.4138843656447,15,0,0
ORCL,AME,-3.527684872317475,0.030018839583091938,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2183542938889786,-937.6691315612543,13,0,0
AME,PYPL,-3.391535504780692,0.04329935267903055,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1824733697169796,456.90214093646034,27,0,0
QCOM,AME,-3.5309590824361896,0.029747856454673656,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2835134699776704,368.52353391646835,13,0,0
RTX,AME,-3.4926046506609536,0.03305662478794473,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1971270041185812,142.41877304586563,31,0,1
AME,SBAC,-3.4637843180713337,0.035743724051178316,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2304399639181598,-752.7119340058043,21,0,0
SYK,AME,-4.103239263650907,0.005088529732517552,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20302048187294006,-1764.027251466127,23,0,0
TXN,AME,-3.578692646161033,0.02602836045604282,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20074828674688386,554.1016546883401,58,0,0
TRV,AME,-3.613286811206776,0.02358915821426241,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.209699126683844,4733.655261899608,28,0,0
AMGN,AAPL,-3.406555106476389,0.041627598326079936,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25864551992884754,16655.595710257217,28,0,0
T,AMGN,-3.6799007601235783,0.01944434576027351,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23698089233916605,-4162.38215134368,29,0,0
AMGN,BKR,-3.358133921339214,0.04721794512686963,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24820479435736426,-3124.6824365262437,23,0,0
AMGN,BBWI,-3.4831049490340065,0.03392277527597646,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2540777606209321,-1785.2810580551777,19,0,0
AMGN,BDX,-3.595419230918365,0.024823151642282118,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2472811742209783,3173.8894990105828,15,0,1
AMGN,CPB,-3.7123303684936406,0.017667170965816655,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2550293202192451,-2413.4809094666352,21,0,0
AMGN,CAH,-3.8727443892132123,0.010812307814927388,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24029377490963036,-1656.7957900496642,23,0,1
AMGN,CNC,-4.143924077667451,0.004429114263911184,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2385079967098056,5115.763636735235,54,0,1
AMGN,CF,-3.68617283467528,0.019088942230079675,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2474506509920429,-17074.83391131968,40,0,0
AMGN,XRAY,-3.3452862075736203,0.04880129747115315,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2511407969710808,-3925.978397204588,19,0,1
XOM,AMGN,-3.4102984122935407,0.04121944074091232,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2562605157634195,-3632.7627051523573,31,0,0
AMGN,HUM,-3.544419881707973,0.02865562580458015,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25108856226291537,4441.601597905031,25,0,1
IPG,AMGN,-3.4287849023250634,0.03925245384767947,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2493199261997385,-4589.653273807036,23,0,0
AMGN,JKHY,-3.4701845928741033,0.03513157718171432,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2560982491857677,507.3329638552308,41,0,0
JCI,AMGN,-4.005726545348812,0.00704743911419312,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24697411627413265,-5184.637324557475,29,0,0
AMGN,LOW,-3.3632899014658117,0.046594575376210035,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24127995701440916,2599.9955619574357,44,0,0
AMGN,NLSN,-3.5700773916548347,0.02666851381805297,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2294215005883096,-1967.702485322424,37,0,0
AMGN,NRG,-3.5599046146670585,0.02744175726674989,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2469957465671941,67208.73724044714,44,0,0
OMC,AMGN,-3.75353410113608,0.015615427402646534,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2589980845954176,-9977.533564381469,20,0,0
QCOM,AMGN,-3.872355117471333,0.010825563869168277,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2699539187787397,8144.096666120752,26,0,0
AMGN,RMD,-3.4118270394955625,0.04105372825665488,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2256010560361401,879.9266798329837,66,0,1
AMGN,ROL,-3.3831316210457776,0.04425887844833504,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2410021308491085,-12778.940646895091,32,0,0
AMGN,TTWO,-3.3794303885577195,0.04468704156252445,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2286864045251533,509.80329754311606,19,0,0
AMGN,VRTX,-3.353305657303144,0.04780792817040546,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2338464799549169,119.74043542509062,17,0,1
VMC,AMGN,-3.467066083954365,0.03542872845176588,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26857760165864003,651.6962315852894,30,0,0
AMGN,WHR,-3.6451234245847495,0.02152148302674188,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2340882261282449,299.6705695174698,15,0,0
WMB,AMGN,-3.4307462050977087,0.039048462415501056,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2375341783735143,-6678.72715223149,35,0,0
APH,BAX,-3.624917197530636,0.02281471344851491,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2541142782028556,-1327.8322902878826,37,0,0
APH,BBY,-3.4719119207802542,0.034967894152126394,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20677898791032395,544.7266120526543,15,0,0
APH,BIO,-3.4671634088415804,0.0354194227491048,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2338452211794422,-1130.9520005420527,17,0,0
